breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-yy-ss', 'rr-YY-Ss']","['Rr-Yy-Ss', 'Rr-Yy-ss']","['Red (seed)', 'Yellow (seed)']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-ss', 'rr-YY-ss']",['Rr-Yy-ss'],"['Red (seed)', 'Yellow']",['Orange'],['100%']
"['RR-yy-ss', 'rr-Yy-SS']","['Rr-Yy-Ss', 'Rr-yy-Ss']","['Red (seed)', 'White']","['Orange', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'rr-Yy-Ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red (seed)', 'Yellow']","['Orange', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ss', 'rr-Yy-ss']","['Rr-Yy-ss', 'Rr-yy-ss']","['Red (seed)', 'Yellow']","['Orange', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'rr-yy-SS']",['Rr-yy-Ss'],"['Red (seed)', 'White']",['Pink'],['100%']
"['RR-yy-ss', 'rr-yy-Ss']","['Rr-yy-Ss', 'Rr-yy-ss']","['Red (seed)', 'White (seed)']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'rr-yy-ss']",['Rr-yy-ss'],"['Red (seed)', 'White']",['Pink'],['100%']
"['Rr-YY-SS', 'Rr-YY-SS']","['RR-YY-SS', 'Rr-YY-SS', 'rr-YY-SS']","['Orange', 'Orange']","['Red', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-SS', 'Rr-YY-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'rr-YY-SS', 'rr-YY-Ss']","['Orange', 'Orange']","['Red', 'Black', 'Orange', 'Orange', 'Yellow', 'Yellow (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-SS', 'Rr-YY-ss']","['RR-YY-Ss', 'Rr-YY-Ss', 'rr-YY-Ss']","['Orange', 'Orange']","['Black', 'Orange', 'Yellow (seed)']","['33%', '33%', '33%']"
"['Rr-YY-SS', 'Rr-Yy-SS']","['RR-YY-SS', 'RR-Yy-SS', 'Rr-YY-SS', 'Rr-Yy-SS', 'rr-YY-SS', 'rr-Yy-SS']","['Orange', 'Pink']","['Red', 'Red', 'Orange', 'Pink', 'Yellow', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-SS', 'Rr-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'Orange']","['Red', 'Black', 'Red', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Yellow', 'Yellow (seed)', 'White', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-SS', 'Rr-Yy-ss']","['RR-YY-Ss', 'RR-Yy-Ss', 'Rr-YY-Ss', 'Rr-Yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss']","['Orange', 'Orange']","['Black', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-SS', 'Rr-yy-SS']","['RR-Yy-SS', 'Rr-Yy-SS', 'rr-Yy-SS']","['Orange', 'Pink']","['Red', 'Pink', 'White']","['33%', '33%', '33%']"
"['Rr-YY-SS', 'Rr-yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'Pink']","['Red', 'Orange', 'Pink', 'Orange', 'White', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-SS', 'Rr-yy-ss']","['RR-Yy-Ss', 'Rr-Yy-Ss', 'rr-Yy-Ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-SS', 'rr-YY-SS']","['Rr-YY-SS', 'rr-YY-SS']","['Orange', 'Yellow']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-SS', 'rr-YY-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'rr-YY-SS', 'rr-YY-Ss']","['Orange', 'Yellow (seed)']","['Orange', 'Orange', 'Yellow', 'Yellow (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-YY-SS', 'rr-YY-ss']","['Rr-YY-Ss', 'rr-YY-Ss']","['Orange', 'Yellow']","['Orange', 'Yellow (seed)']","['50%', '50%']"
"['Rr-YY-SS', 'rr-Yy-SS']","['Rr-YY-SS', 'Rr-Yy-SS', 'rr-YY-SS', 'rr-Yy-SS']","['Orange', 'White']","['Orange', 'Pink', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-YY-SS', 'rr-Yy-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Pink', 'Orange', 'Yellow', 'Yellow (seed)', 'White', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-SS', 'rr-Yy-ss']","['Rr-YY-Ss', 'Rr-Yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-SS', 'rr-yy-SS']","['Rr-Yy-SS', 'rr-Yy-SS']","['Orange', 'White']","['Pink', 'White']","['50%', '50%']"
"['Rr-YY-SS', 'rr-yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'White (seed)']","['Pink', 'Orange', 'White', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-SS', 'rr-yy-ss']","['Rr-Yy-Ss', 'rr-Yy-Ss']","['Orange', 'White']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-Ss', 'Rr-YY-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-YY-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Orange', 'Orange', 'Orange', 'Yellow', 'Yellow (seed)', 'Yellow']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-YY-Ss', 'Rr-YY-ss']","['RR-YY-Ss', 'RR-YY-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'rr-YY-Ss', 'rr-YY-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ss', 'Rr-Yy-SS']","['RR-YY-SS', 'RR-YY-Ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'Pink']","['Red', 'Black', 'Red', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Yellow', 'Yellow (seed)', 'White', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ss', 'Rr-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Red', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Yellow', 'Yellow (seed)', 'Yellow', 'White', 'Yellow', 'Yellow']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-YY-Ss', 'Rr-Yy-ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ss', 'Rr-yy-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'Pink']","['Red', 'Orange', 'Pink', 'Orange', 'White', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ss', 'Rr-yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Pink']","['Red', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'White', 'Yellow', 'Yellow']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-YY-Ss', 'Rr-yy-ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Orange', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ss', 'rr-YY-SS']","['Rr-YY-SS', 'Rr-YY-Ss', 'rr-YY-SS', 'rr-YY-Ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Yellow', 'Yellow (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ss', 'rr-YY-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-YY-ss']","['Orange', 'Yellow (seed)']","['Orange', 'Orange', 'Orange', 'Yellow', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ss', 'rr-YY-ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'rr-YY-Ss', 'rr-YY-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ss', 'rr-Yy-SS']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'White']","['Orange', 'Orange', 'Pink', 'Orange', 'Yellow', 'Yellow (seed)', 'White', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-Ss', 'rr-Yy-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Yellow', 'Yellow (seed)', 'Yellow', 'White', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ss', 'rr-Yy-ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-Ss', 'rr-yy-SS']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Orange', 'White']","['Pink', 'Orange', 'White', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ss', 'rr-yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'White (seed)']","['Pink', 'Orange', 'Orange', 'White', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ss', 'rr-yy-ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'White']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-ss', 'Rr-YY-ss']","['RR-YY-ss', 'Rr-YY-ss', 'rr-YY-ss']","['Orange', 'Orange']","['Black', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-ss', 'Rr-Yy-SS']","['RR-YY-Ss', 'RR-Yy-Ss', 'Rr-YY-Ss', 'Rr-Yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss']","['Orange', 'Pink']","['Black', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-ss', 'Rr-Yy-Ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-ss', 'Rr-Yy-ss']","['RR-YY-ss', 'RR-Yy-ss', 'Rr-YY-ss', 'Rr-Yy-ss', 'rr-YY-ss', 'rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Orange', 'Orange', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-ss', 'Rr-yy-SS']","['RR-Yy-Ss', 'Rr-Yy-Ss', 'rr-Yy-Ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-ss', 'Rr-yy-Ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Orange', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-ss', 'Rr-yy-ss']","['RR-Yy-ss', 'Rr-Yy-ss', 'rr-Yy-ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-ss', 'rr-YY-SS']","['Rr-YY-Ss', 'rr-YY-Ss']","['Orange', 'Yellow']","['Orange', 'Yellow (seed)']","['50%', '50%']"
"['Rr-YY-ss', 'rr-YY-Ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'rr-YY-Ss', 'rr-YY-ss']","['Orange', 'Yellow (seed)']","['Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-ss', 'rr-YY-ss']","['Rr-YY-ss', 'rr-YY-ss']","['Orange', 'Yellow']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-ss', 'rr-Yy-SS']","['Rr-YY-Ss', 'Rr-Yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss']","['Orange', 'White']","['Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-ss', 'rr-Yy-Ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-ss', 'rr-Yy-ss']","['Rr-YY-ss', 'Rr-Yy-ss', 'rr-YY-ss', 'rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-ss', 'rr-yy-SS']","['Rr-Yy-Ss', 'rr-Yy-Ss']","['Orange', 'White']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-ss', 'rr-yy-Ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'rr-Yy-Ss', 'rr-Yy-ss']","['Orange', 'White (seed)']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-ss', 'rr-yy-ss']","['Rr-Yy-ss', 'rr-Yy-ss']","['Orange', 'White']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-Yy-SS', 'Rr-Yy-SS']","['RR-YY-SS', 'RR-Yy-SS', 'RR-yy-SS', 'Rr-YY-SS', 'Rr-Yy-SS', 'Rr-yy-SS', 'rr-YY-SS', 'rr-Yy-SS', 'rr-yy-SS']","['Pink', 'Pink']","['Red', 'Red', 'Red', 'Orange', 'Pink', 'Pink', 'Yellow', 'White', 'White']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-Yy-SS', 'Rr-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-yy-SS', 'rr-yy-Ss']","['Pink', 'Orange']","['Red', 'Black', 'Red', 'Orange', 'Red', 'Red', 'Orange', 'Orange', 'Pink', 'Orange', 'Pink', 'Pink', 'Yellow', 'Yellow (seed)', 'White', 'Yellow', 'White', 'White (seed)']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-SS', 'Rr-Yy-ss']","['RR-YY-Ss', 'RR-Yy-Ss', 'RR-yy-Ss', 'Rr-YY-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss', 'rr-yy-Ss']","['Pink', 'Orange']","['Black', 'Orange', 'Red', 'Orange', 'Orange', 'Pink', 'Yellow (seed)', 'Yellow', 'White (seed)']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-Yy-SS', 'Rr-yy-SS']","['RR-Yy-SS', 'RR-yy-SS', 'Rr-Yy-SS', 'Rr-yy-SS', 'rr-Yy-SS', 'rr-yy-SS']","['Pink', 'Pink']","['Red', 'Red', 'Pink', 'Pink', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-SS', 'Rr-yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-yy-SS', 'rr-yy-Ss']","['Pink', 'Pink']","['Red', 'Orange', 'Red', 'Red', 'Pink', 'Orange', 'Pink', 'Pink', 'White', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-SS', 'Rr-yy-ss']","['RR-Yy-Ss', 'RR-yy-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss', 'rr-Yy-Ss', 'rr-yy-Ss']","['Pink', 'Pink']","['Orange', 'Red', 'Orange', 'Pink', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-SS', 'rr-YY-SS']","['Rr-YY-SS', 'Rr-Yy-SS', 'rr-YY-SS', 'rr-Yy-SS']","['Pink', 'Yellow']","['Orange', 'Pink', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-SS', 'rr-YY-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss']","['Pink', 'Yellow (seed)']","['Orange', 'Orange', 'Pink', 'Orange', 'Yellow', 'Yellow (seed)', 'White', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-SS', 'rr-YY-ss']","['Rr-YY-Ss', 'Rr-Yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss']","['Pink', 'Yellow']","['Orange', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-SS', 'rr-Yy-SS']","['Rr-YY-SS', 'Rr-Yy-SS', 'Rr-yy-SS', 'rr-YY-SS', 'rr-Yy-SS', 'rr-yy-SS']","['Pink', 'White']","['Orange', 'Pink', 'Pink', 'Yellow', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-SS', 'rr-Yy-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-yy-SS', 'rr-yy-Ss']","['Pink', 'Yellow']","['Orange', 'Orange', 'Pink', 'Orange', 'Pink', 'Pink', 'Yellow', 'Yellow (seed)', 'White', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-SS', 'rr-Yy-ss']","['Rr-YY-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss', 'rr-YY-Ss', 'rr-Yy-Ss', 'rr-yy-Ss']","['Pink', 'Yellow']","['Orange', 'Orange', 'Pink', 'Yellow (seed)', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-SS', 'rr-yy-SS']","['Rr-Yy-SS', 'Rr-yy-SS', 'rr-Yy-SS', 'rr-yy-SS']","['Pink', 'White']","['Pink', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-SS', 'rr-yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-yy-SS', 'rr-yy-Ss']","['Pink', 'White (seed)']","['Pink', 'Orange', 'Pink', 'Pink', 'White', 'Yellow', 'White', 'White (seed)']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-SS', 'rr-yy-ss']","['Rr-Yy-Ss', 'Rr-yy-Ss', 'rr-Yy-Ss', 'rr-yy-Ss']","['Pink', 'White']","['Orange', 'Pink', 'Yellow', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-Ss', 'Rr-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss', 'rr-YY-SS', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-Yy-ss', 'rr-yy-SS', 'rr-yy-Ss', 'rr-yy-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink', 'Yellow', 'Yellow (seed)', 'Yellow', 'White', 'Yellow', 'Yellow', 'White', 'White (seed)', 'White']","['3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%']"
"['Rr-Yy-Ss', 'Rr-Yy-ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss', 'rr-YY-Ss', 'rr-YY-ss', 'rr-Yy-Ss', 'rr-Yy-ss', 'rr-yy-Ss', 'rr-yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'White (seed)', 'White']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-Ss', 'Rr-yy-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'rr-Yy-SS', 'rr-Yy-Ss', 'rr-yy-SS', 'rr-yy-Ss']","['Orange', 'Pink']","['Red', 'Orange', 'Red', 'Red', 'Pink', 'Orange', 'Pink', 'Pink', 'White', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
